


❤️港台频道❤️,#genre#
嘉佳卡通,http://221.213.91.36:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
嘉佳卡通,http://221.213.91.36:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
嘉佳卡通,http://221.213.91.38:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
嘉佳卡通,http://221.213.91.64:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动,http://221.213.91.64:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动,http://221.213.91.241:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动,http://221.213.90.25:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动,http://221.213.90.25:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动,http://221.213.91.36:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动,http://221.213.91.36:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动,http://221.213.91.38:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动,http://221.213.91.64:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
北京卡通,http://221.213.91.64:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
北京卡通,http://221.213.91.241:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
北京卡通,http://221.213.90.25:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
北京卡通,http://221.213.90.25:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
北京卡通,http://221.213.91.36:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
北京卡通,http://221.213.91.36:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
北京卡通,http://221.213.91.38:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
北京卡通,http://221.213.91.64:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0














CCTV1,http://221.213.90.25:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://221.213.90.25:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://221.213.91.36:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://221.213.91.36:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://221.213.91.38:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://221.213.91.64:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://221.213.90.25:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://221.213.90.25:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://221.213.91.36:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://221.213.91.36:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://221.213.91.38:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://221.213.91.64:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://221.213.90.25:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://221.213.90.25:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://221.213.91.36:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://221.213.91.36:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://221.213.91.38:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://221.213.91.64:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://221.213.90.25:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://221.213.90.25:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://221.213.91.36:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://221.213.91.36:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://221.213.91.38:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://221.213.91.64:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://221.213.90.25:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://221.213.90.25:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://221.213.91.36:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://221.213.91.36:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://221.213.91.38:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://221.213.91.64:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://221.213.90.25:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://221.213.90.25:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://221.213.91.36:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://221.213.91.36:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://221.213.91.38:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://221.213.91.64:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://221.213.90.25:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://221.213.90.25:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://221.213.91.36:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://221.213.91.36:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://221.213.91.38:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://221.213.91.64:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://221.213.90.25:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://221.213.90.25:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://221.213.91.36:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://221.213.91.36:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://221.213.91.38:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://221.213.91.64:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://221.213.90.25:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://221.213.90.25:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://221.213.91.36:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://221.213.91.36:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://221.213.91.38:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://221.213.91.64:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://221.213.90.25:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://221.213.90.25:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://221.213.91.36:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://221.213.91.36:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://221.213.91.38:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://221.213.91.64:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://221.213.90.25:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://221.213.90.25:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://221.213.91.36:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://221.213.91.36:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://221.213.91.38:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://221.213.91.64:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://221.213.90.25:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://221.213.90.25:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://221.213.91.36:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://221.213.91.36:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://221.213.91.38:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://221.213.91.64:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://221.213.90.25:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://221.213.90.25:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://221.213.91.36:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://221.213.91.36:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://221.213.91.38:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://221.213.91.64:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://221.213.90.25:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://221.213.90.25:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://221.213.91.36:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://221.213.91.36:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://221.213.91.38:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://221.213.91.64:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://221.213.90.25:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://221.213.90.25:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://221.213.91.36:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://221.213.91.36:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://221.213.91.38:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://221.213.91.64:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://221.213.90.25:85/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://221.213.90.25:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://221.213.91.36:85/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://221.213.91.36:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://221.213.91.38:85/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://221.213.91.64:85/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://221.213.91.64:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://221.213.91.241:85/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://221.213.90.25:85/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://221.213.90.25:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://221.213.91.36:85/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://221.213.91.36:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://221.213.91.38:85/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://221.213.91.64:85/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://221.213.91.64:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://221.213.91.241:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://221.213.90.25:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://221.213.90.25:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://221.213.91.36:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://221.213.91.36:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://221.213.91.38:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://221.213.91.64:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://221.213.91.64:9901/tsfile/live/0122_2.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://221.213.91.241:85/tsfile/live/0122_2.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://221.213.90.25:85/tsfile/live/0122_2.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://221.213.90.25:9901/tsfile/live/0122_2.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://221.213.91.36:85/tsfile/live/0122_2.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://221.213.91.36:9901/tsfile/live/0122_2.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://221.213.91.38:85/tsfile/live/0122_2.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://221.213.91.64:85/tsfile/live/0122_2.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://221.213.91.64:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://221.213.91.241:85/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://221.213.90.25:85/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://221.213.90.25:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://221.213.91.36:85/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://221.213.91.36:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://221.213.91.38:85/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://221.213.91.64:85/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://221.213.91.64:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://221.213.91.241:85/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://221.213.90.25:85/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://221.213.90.25:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://221.213.91.36:85/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://221.213.91.36:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://221.213.91.38:85/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://221.213.91.64:85/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://221.213.91.64:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://221.213.91.241:85/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://221.213.90.25:85/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://221.213.90.25:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://221.213.91.36:85/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://221.213.91.36:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://221.213.91.38:85/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://221.213.91.64:85/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://221.213.91.64:9901/tsfile/live/0135_2.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://221.213.91.241:85/tsfile/live/0135_2.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://221.213.90.25:85/tsfile/live/0135_2.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://221.213.90.25:9901/tsfile/live/0135_2.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://221.213.91.36:85/tsfile/live/0135_2.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://221.213.91.36:9901/tsfile/live/0135_2.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://221.213.91.38:85/tsfile/live/0135_2.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://221.213.91.64:85/tsfile/live/0135_2.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://221.213.91.64:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://221.213.91.241:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://221.213.90.25:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://221.213.90.25:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://221.213.91.36:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://221.213.91.36:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://221.213.91.38:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://221.213.91.64:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://221.213.91.64:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://221.213.91.241:85/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://221.213.90.25:85/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://221.213.90.25:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://221.213.91.36:85/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://221.213.91.36:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://221.213.91.38:85/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://221.213.91.64:85/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://221.213.91.64:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://221.213.91.241:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://221.213.90.25:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://221.213.90.25:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://221.213.91.36:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://221.213.91.36:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://221.213.91.38:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://221.213.91.64:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://221.213.91.64:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://221.213.91.241:85/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://221.213.90.25:85/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://221.213.90.25:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://221.213.91.36:85/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://221.213.91.36:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://221.213.91.38:85/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://221.213.91.64:85/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://221.213.91.64:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://221.213.91.241:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://221.213.90.25:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://221.213.90.25:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://221.213.91.36:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://221.213.91.36:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://221.213.91.38:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://221.213.91.64:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://221.213.91.64:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://221.213.91.241:85/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://221.213.90.25:85/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://221.213.90.25:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://221.213.91.36:85/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://221.213.91.36:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://221.213.91.38:85/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://221.213.91.64:85/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://221.213.91.64:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://221.213.91.241:85/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://221.213.90.25:85/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://221.213.90.25:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://221.213.91.36:85/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://221.213.91.36:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://221.213.91.38:85/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://221.213.91.64:85/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://221.213.91.64:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://221.213.91.241:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://221.213.90.25:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://221.213.90.25:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://221.213.91.36:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://221.213.91.36:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
